index,PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,set,Expenses,group,Cabin_y,VIP_y,HomePlanet_y,Destination_y,Cabin_y,VIP_y,HomePlanet_y,Destination_y,Cabin_y,VIP_y,HomePlanet_y,Destination_y,Cabin_y,VIP_y,HomePlanet_y,Destination_y,Cabin_y,VIP_y,HomePlanet_y,Destination_y
766,0806_02,Earth,False,G/120/S,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Bonyam Nieldson,True,1,0.0,0806,F/149/S,False,Earth,TRAPPIST-1e,F/149/S,False,Earth,TRAPPIST-1e,F/149/S,False,Earth,TRAPPIST-1e,F/149/S,False,Earth,TRAPPIST-1e,F/149/S,False,Earth,TRAPPIST-1e
771,0809_04,Mars,False,F/151/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Wales Meake,True,1,0.0,0809,F/151/S,False,Mars,TRAPPIST-1e,F/151/S,False,Mars,TRAPPIST-1e,F/151/S,False,Mars,TRAPPIST-1e,F/151/S,False,Mars,TRAPPIST-1e,F/151/S,False,Mars,TRAPPIST-1e
768,0809_01,Mars,False,F/151/S,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,,Oaters Meake,True,1,0.0,0809,F/151/S,False,Mars,TRAPPIST-1e,F/151/S,False,Mars,TRAPPIST-1e,F/151/S,False,Mars,TRAPPIST-1e,F/151/S,False,Mars,TRAPPIST-1e,F/151/S,False,Mars,TRAPPIST-1e
769,0809_02,Mars,False,F/151/S,TRAPPIST-1e,,False,1227.0,42.0,1.0,0.0,0.0,Crin Meake,False,1,1270.0,0809,F/151/S,False,Mars,TRAPPIST-1e,F/151/S,False,Mars,TRAPPIST-1e,F/151/S,False,Mars,TRAPPIST-1e,F/151/S,False,Mars,TRAPPIST-1e,F/151/S,False,Mars,TRAPPIST-1e
770,0809_03,Mars,False,F/151/S,TRAPPIST-1e,42.0,False,836.0,0.0,51.0,304.0,0.0,Smal Meake,False,1,1191.0,0809,F/151/S,False,Mars,TRAPPIST-1e,F/151/S,False,Mars,TRAPPIST-1e,F/151/S,False,Mars,TRAPPIST-1e,F/151/S,False,Mars,TRAPPIST-1e,F/151/S,False,Mars,TRAPPIST-1e
774,0811_03,Mars,False,F/152/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Phams Nutte,True,1,0.0,0811,F/152/S,False,Mars,PSO J318.5-22,F/152/S,False,Mars,PSO J318.5-22,F/152/S,False,Mars,PSO J318.5-22,F/152/S,False,Mars,PSO J318.5-22,F/152/S,False,Mars,PSO J318.5-22
773,0811_02,Mars,True,F/152/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Pan Nutte,True,1,0.0,0811,F/152/S,False,Mars,PSO J318.5-22,F/152/S,False,Mars,PSO J318.5-22,F/152/S,False,Mars,PSO J318.5-22,F/152/S,False,Mars,PSO J318.5-22,F/152/S,False,Mars,PSO J318.5-22
772,0811_01,Mars,False,F/152/S,PSO J318.5-22,41.0,False,1209.0,0.0,0.0,0.0,833.0,Ranutz Knik,False,1,2042.0,0811,F/152/S,False,Mars,PSO J318.5-22,F/152/S,False,Mars,PSO J318.5-22,F/152/S,False,Mars,PSO J318.5-22,F/152/S,False,Mars,PSO J318.5-22,F/152/S,False,Mars,PSO J318.5-22
781,0820_01,Earth,False,F/154/S,55 Cancri e,15.0,False,0.0,59.0,714.0,0.0,3.0,Hanry Strongers,True,1,776.0,0820,F/154/S,False,Earth,55 Cancri e,F/154/S,False,Earth,55 Cancri e,F/154/S,False,Earth,55 Cancri e,F/154/S,False,Earth,55 Cancri e,F/154/S,False,Earth,55 Cancri e
782,0820_02,Earth,False,G/122/S,TRAPPIST-1e,18.0,False,751.0,0.0,0.0,0.0,0.0,Sus Strongers,False,1,751.0,0820,F/154/S,False,Earth,55 Cancri e,F/154/S,False,Earth,55 Cancri e,F/154/S,False,Earth,55 Cancri e,F/154/S,False,Earth,55 Cancri e,F/154/S,False,Earth,55 Cancri e
784,0823_01,Earth,True,G/123/S,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,Chadie Carrishley,True,1,0.0,0823,G/123/S,False,Earth,55 Cancri e,G/123/S,False,Earth,55 Cancri e,G/123/S,False,Earth,55 Cancri e,G/123/S,False,Earth,55 Cancri e,G/123/S,False,Earth,55 Cancri e
785,0823_02,Earth,False,,55 Cancri e,42.0,False,0.0,0.0,739.0,0.0,0.0,Wenten Carrishley,True,1,739.0,0823,G/123/S,False,Earth,55 Cancri e,G/123/S,False,Earth,55 Cancri e,G/123/S,False,Earth,55 Cancri e,G/123/S,False,Earth,55 Cancri e,G/123/S,False,Earth,55 Cancri e
392,0827_03,Europa,True,A/7/P,55 Cancri e,67.0,False,0.0,0.0,0.0,0.0,0.0,Phah Speery,,0,0.0,0827,A/7/P,False,Europa,TRAPPIST-1e,A/7/P,False,Europa,TRAPPIST-1e,A/7/P,False,Europa,TRAPPIST-1e,A/7/P,False,Europa,TRAPPIST-1e,A/7/P,False,Europa,TRAPPIST-1e
391,0827_02,Europa,False,A/7/P,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,Luxonon Speery,,0,0.0,0827,A/7/P,False,Europa,TRAPPIST-1e,A/7/P,False,Europa,TRAPPIST-1e,A/7/P,False,Europa,TRAPPIST-1e,A/7/P,False,Europa,TRAPPIST-1e,A/7/P,False,Europa,TRAPPIST-1e
390,0827_01,Europa,False,A/7/P,TRAPPIST-1e,21.0,False,0.0,2673.0,0.0,1678.0,30.0,Eltan Speery,,0,4381.0,0827,A/7/P,False,Europa,TRAPPIST-1e,A/7/P,False,Europa,TRAPPIST-1e,A/7/P,False,Europa,TRAPPIST-1e,A/7/P,False,Europa,TRAPPIST-1e,A/7/P,False,Europa,TRAPPIST-1e
789,0828_01,Earth,False,F/159/S,TRAPPIST-1e,42.0,False,786.0,0.0,22.0,59.0,0.0,Juliey Santry,False,1,867.0,0828,F/159/S,False,Earth,TRAPPIST-1e,F/159/S,False,Earth,TRAPPIST-1e,F/159/S,False,Earth,TRAPPIST-1e,F/159/S,False,Earth,TRAPPIST-1e,F/159/S,False,Earth,TRAPPIST-1e
790,0828_02,Earth,False,F/159/S,TRAPPIST-1e,41.0,False,324.0,2.0,,7.0,26.0,Rosey Santry,True,1,359.0,0828,F/159/S,False,Earth,TRAPPIST-1e,F/159/S,False,Earth,TRAPPIST-1e,F/159/S,False,Earth,TRAPPIST-1e,F/159/S,False,Earth,TRAPPIST-1e,F/159/S,False,Earth,TRAPPIST-1e
395,0837_01,Europa,True,D/34/P,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Suhelik Queldry,,0,0.0,0837,D/34/P,False,Europa,TRAPPIST-1e,D/34/P,False,Europa,TRAPPIST-1e,D/34/P,False,Europa,TRAPPIST-1e,D/34/P,False,Europa,TRAPPIST-1e,D/34/P,False,Europa,TRAPPIST-1e
396,0837_02,Europa,False,D/34/P,55 Cancri e,29.0,False,0.0,699.0,377.0,3858.0,6.0,Zedark Queldry,,0,4940.0,0837,D/34/P,False,Europa,TRAPPIST-1e,D/34/P,False,Europa,TRAPPIST-1e,D/34/P,False,Europa,TRAPPIST-1e,D/34/P,False,Europa,TRAPPIST-1e,D/34/P,False,Europa,TRAPPIST-1e
397,0838_01,Mars,True,E/46/P,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Flyros Concy,,0,0.0,0838,E/46/P,False,Mars,TRAPPIST-1e,E/46/P,False,Mars,TRAPPIST-1e,E/46/P,False,Mars,TRAPPIST-1e,E/46/P,False,Mars,TRAPPIST-1e,E/46/P,False,Mars,TRAPPIST-1e
398,0838_02,Mars,False,D/35/P,TRAPPIST-1e,23.0,False,2577.0,0.0,0.0,0.0,2.0,Chal Concy,,0,2579.0,0838,E/46/P,False,Mars,TRAPPIST-1e,E/46/P,False,Mars,TRAPPIST-1e,E/46/P,False,Mars,TRAPPIST-1e,E/46/P,False,Mars,TRAPPIST-1e,E/46/P,False,Mars,TRAPPIST-1e
801,0848_01,Mars,True,F/175/P,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,Sts Raca,True,1,0.0,0848,F/175/P,False,Mars,TRAPPIST-1e,F/175/P,False,Mars,TRAPPIST-1e,F/175/P,False,Mars,TRAPPIST-1e,F/175/P,False,Mars,TRAPPIST-1e,F/175/P,False,Mars,TRAPPIST-1e
802,0848_02,Mars,True,F/175/P,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Monam Raca,True,1,0.0,0848,F/175/P,False,Mars,TRAPPIST-1e,F/175/P,False,Mars,TRAPPIST-1e,F/175/P,False,Mars,TRAPPIST-1e,F/175/P,False,Mars,TRAPPIST-1e,F/175/P,False,Mars,TRAPPIST-1e
804,0849_02,Europa,True,B/32/S,55 Cancri e,32.0,False,0.0,0.0,0.0,0.0,0.0,Tareson Oidederval,True,1,0.0,0849,B/32/S,False,Europa,TRAPPIST-1e,B/32/S,False,Europa,TRAPPIST-1e,B/32/S,False,Europa,TRAPPIST-1e,B/32/S,False,Europa,TRAPPIST-1e,B/32/S,False,Europa,TRAPPIST-1e
803,0849_01,Europa,False,B/32/S,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Cellum Oidederval,True,1,0.0,0849,B/32/S,False,Europa,TRAPPIST-1e,B/32/S,False,Europa,TRAPPIST-1e,B/32/S,False,Europa,TRAPPIST-1e,B/32/S,False,Europa,TRAPPIST-1e,B/32/S,False,Europa,TRAPPIST-1e
410,0858_02,Mars,True,F/178/P,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Hion Mad,,0,0.0,0858,D/36/P,False,Mars,TRAPPIST-1e,D/36/P,False,Mars,TRAPPIST-1e,D/36/P,False,Mars,TRAPPIST-1e,D/36/P,False,Mars,TRAPPIST-1e,D/36/P,False,Mars,TRAPPIST-1e
409,0858_01,Mars,False,D/36/P,TRAPPIST-1e,20.0,False,2024.0,0.0,269.0,13.0,0.0,Cups Mad,,0,2306.0,0858,D/36/P,False,Mars,TRAPPIST-1e,D/36/P,False,Mars,TRAPPIST-1e,D/36/P,False,Mars,TRAPPIST-1e,D/36/P,False,Mars,TRAPPIST-1e,D/36/P,False,Mars,TRAPPIST-1e
812,0863_03,Earth,True,G/129/S,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,Rald Walkerez,False,1,0.0,0863,G/129/S,False,Earth,TRAPPIST-1e,G/129/S,False,Earth,TRAPPIST-1e,G/129/S,False,Earth,TRAPPIST-1e,G/129/S,False,Earth,TRAPPIST-1e,G/129/S,False,Earth,TRAPPIST-1e
811,0863_02,Earth,False,G/129/S,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,Lynez Walkerez,False,1,0.0,0863,G/129/S,False,Earth,TRAPPIST-1e,G/129/S,False,Earth,TRAPPIST-1e,G/129/S,False,Earth,TRAPPIST-1e,G/129/S,False,Earth,TRAPPIST-1e,G/129/S,False,Earth,TRAPPIST-1e
810,0863_01,Earth,True,G/129/S,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,Jone Walkerez,False,1,0.0,0863,G/129/S,False,Earth,TRAPPIST-1e,G/129/S,False,Earth,TRAPPIST-1e,G/129/S,False,Earth,TRAPPIST-1e,G/129/S,False,Earth,TRAPPIST-1e,G/129/S,False,Earth,TRAPPIST-1e
413,0864_01,Mars,False,D/30/S,TRAPPIST-1e,36.0,False,3160.0,0.0,12.0,0.0,,Forn Trad,,0,3172.0,0864,D/30/S,False,Mars,TRAPPIST-1e,D/30/S,False,Mars,TRAPPIST-1e,D/30/S,False,Mars,TRAPPIST-1e,D/30/S,False,Mars,TRAPPIST-1e,D/30/S,False,Mars,TRAPPIST-1e
414,0864_02,Mars,True,F/162/S,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,Dontch Trad,,0,0.0,0864,D/30/S,False,Mars,TRAPPIST-1e,D/30/S,False,Mars,TRAPPIST-1e,D/30/S,False,Mars,TRAPPIST-1e,D/30/S,False,Mars,TRAPPIST-1e,D/30/S,False,Mars,TRAPPIST-1e
415,0864_03,Mars,True,F/162/S,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,Feries Erle,,0,0.0,0864,D/30/S,False,Mars,TRAPPIST-1e,D/30/S,False,Mars,TRAPPIST-1e,D/30/S,False,Mars,TRAPPIST-1e,D/30/S,False,Mars,TRAPPIST-1e,D/30/S,False,Mars,TRAPPIST-1e
814,0865_02,Europa,True,B/35/S,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,Neutria Sandul,True,1,0.0,0865,B/35/S,False,Europa,55 Cancri e,B/35/S,False,Europa,55 Cancri e,B/35/S,False,Europa,55 Cancri e,B/35/S,False,Europa,55 Cancri e,B/35/S,False,Europa,55 Cancri e
813,0865_01,Europa,True,B/35/S,55 Cancri e,36.0,False,0.0,0.0,0.0,0.0,0.0,? ?,True,1,0.0,0865,B/35/S,False,Europa,55 Cancri e,B/35/S,False,Europa,55 Cancri e,B/35/S,False,Europa,55 Cancri e,B/35/S,False,Europa,55 Cancri e,B/35/S,False,Europa,55 Cancri e
418,0880_01,Mars,True,E/50/P,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,Lopedo Pepie,,0,0.0,0880,E/50/P,False,Mars,PSO J318.5-22,E/50/P,False,Mars,PSO J318.5-22,E/50/P,False,Mars,PSO J318.5-22,E/50/P,False,Mars,PSO J318.5-22,E/50/P,False,Mars,PSO J318.5-22
419,0880_02,Mars,True,E/50/P,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,Want Pepie,,0,0.0,0880,E/50/P,False,Mars,PSO J318.5-22,E/50/P,False,Mars,PSO J318.5-22,E/50/P,False,Mars,PSO J318.5-22,E/50/P,False,Mars,PSO J318.5-22,E/50/P,False,Mars,PSO J318.5-22
421,0884_01,Earth,False,G/128/P,TRAPPIST-1e,59.0,False,0.0,0.0,0.0,7.0,833.0,Ginia Rilley,,0,840.0,0884,G/128/P,False,Earth,TRAPPIST-1e,G/128/P,False,Earth,TRAPPIST-1e,G/128/P,False,Earth,TRAPPIST-1e,G/128/P,False,Earth,TRAPPIST-1e,G/128/P,False,Earth,TRAPPIST-1e
422,0884_02,Earth,False,,TRAPPIST-1e,28.0,False,0.0,0.0,762.0,0.0,0.0,Erine Rilley,,0,762.0,0884,G/128/P,False,Earth,TRAPPIST-1e,G/128/P,False,Earth,TRAPPIST-1e,G/128/P,False,Earth,TRAPPIST-1e,G/128/P,False,Earth,TRAPPIST-1e,G/128/P,False,Earth,TRAPPIST-1e
830,0885_02,Earth,True,G/133/S,55 Cancri e,52.0,False,0.0,0.0,0.0,0.0,0.0,Velyne Pittson,True,1,0.0,0885,G/133/S,False,Earth,TRAPPIST-1e,G/133/S,False,Earth,TRAPPIST-1e,G/133/S,False,Earth,TRAPPIST-1e,G/133/S,False,Earth,TRAPPIST-1e,G/133/S,False,Earth,TRAPPIST-1e
829,0885_01,Earth,True,G/133/S,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Chelsa Pittson,False,1,0.0,0885,G/133/S,False,Earth,TRAPPIST-1e,G/133/S,False,Earth,TRAPPIST-1e,G/133/S,False,Earth,TRAPPIST-1e,G/133/S,False,Earth,TRAPPIST-1e,G/133/S,False,Earth,TRAPPIST-1e
425,0886_03,Mars,True,F/182/P,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,Koks Bota,,0,0.0,0886,F/182/P,False,Mars,TRAPPIST-1e,F/182/P,False,Mars,TRAPPIST-1e,F/182/P,False,Mars,TRAPPIST-1e,F/182/P,False,Mars,TRAPPIST-1e,F/182/P,False,Mars,TRAPPIST-1e
423,0886_01,Mars,False,F/182/P,TRAPPIST-1e,61.0,False,1399.0,0.0,693.0,0.0,0.0,Torms Bota,,0,2092.0,0886,F/182/P,False,Mars,TRAPPIST-1e,F/182/P,False,Mars,TRAPPIST-1e,F/182/P,False,Mars,TRAPPIST-1e,F/182/P,False,Mars,TRAPPIST-1e,F/182/P,False,Mars,TRAPPIST-1e
424,0886_02,Mars,True,F/182/P,TRAPPIST-1e,52.0,False,0.0,0.0,0.0,0.0,0.0,Casps Bota,,0,0.0,0886,F/182/P,False,Mars,TRAPPIST-1e,F/182/P,False,Mars,TRAPPIST-1e,F/182/P,False,Mars,TRAPPIST-1e,F/182/P,False,Mars,TRAPPIST-1e,F/182/P,False,Mars,TRAPPIST-1e
426,0887_01,Europa,False,C/31/P,TRAPPIST-1e,51.0,False,0.0,54.0,0.0,22.0,5915.0,Alinan Gausearmir,,0,5991.0,0887,C/31/P,False,Europa,TRAPPIST-1e,C/31/P,False,Europa,TRAPPIST-1e,C/31/P,False,Europa,TRAPPIST-1e,C/31/P,False,Europa,TRAPPIST-1e,C/31/P,False,Europa,TRAPPIST-1e
427,0887_02,Europa,False,C/31/P,TRAPPIST-1e,26.0,False,61.0,1124.0,59.0,2217.0,622.0,? ?,,0,4083.0,0887,C/31/P,False,Europa,TRAPPIST-1e,C/31/P,False,Europa,TRAPPIST-1e,C/31/P,False,Europa,TRAPPIST-1e,C/31/P,False,Europa,TRAPPIST-1e,C/31/P,False,Europa,TRAPPIST-1e
428,0888_01,Mars,False,D/37/P,TRAPPIST-1e,44.0,False,589.0,0.0,235.0,20.0,31.0,Grams Brine,,0,875.0,0888,D/37/P,False,Mars,TRAPPIST-1e,D/37/P,False,Mars,TRAPPIST-1e,D/37/P,False,Mars,TRAPPIST-1e,D/37/P,False,Mars,TRAPPIST-1e,D/37/P,False,Mars,TRAPPIST-1e
429,0888_02,Mars,False,F/183/P,TRAPPIST-1e,46.0,False,1246.0,0.0,3767.0,1.0,0.0,Monch Brine,,0,5014.0,0888,D/37/P,False,Mars,TRAPPIST-1e,D/37/P,False,Mars,TRAPPIST-1e,D/37/P,False,Mars,TRAPPIST-1e,D/37/P,False,Mars,TRAPPIST-1e,D/37/P,False,Mars,TRAPPIST-1e
832,0889_02,Europa,False,C/32/P,55 Cancri e,27.0,,1.0,12804.0,0.0,10.0,52.0,Izaron Polksy,True,1,12867.0,0889,C/32/P,False,Europa,TRAPPIST-1e,C/32/P,False,Europa,TRAPPIST-1e,C/32/P,False,Europa,TRAPPIST-1e,C/32/P,False,Europa,TRAPPIST-1e,C/32/P,False,Europa,TRAPPIST-1e
831,0889_01,Europa,False,C/32/P,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,Marfak Polksy,False,1,0.0,0889,C/32/P,False,Europa,TRAPPIST-1e,C/32/P,False,Europa,TRAPPIST-1e,C/32/P,False,Europa,TRAPPIST-1e,C/32/P,False,Europa,TRAPPIST-1e,C/32/P,False,Europa,TRAPPIST-1e
431,0892_01,Europa,True,C/36/S,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Tarfik Poilsive,,0,0.0,0892,C/36/S,False,Europa,TRAPPIST-1e,C/36/S,False,Europa,TRAPPIST-1e,C/36/S,False,Europa,TRAPPIST-1e,C/36/S,False,Europa,TRAPPIST-1e,C/36/S,False,Europa,TRAPPIST-1e
432,0892_02,Europa,True,C/36/S,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,Furuson Poilsive,,0,0.0,0892,C/36/S,False,Europa,TRAPPIST-1e,C/36/S,False,Europa,TRAPPIST-1e,C/36/S,False,Europa,TRAPPIST-1e,C/36/S,False,Europa,TRAPPIST-1e,C/36/S,False,Europa,TRAPPIST-1e
433,0892_03,Europa,True,C/36/S,55 Cancri e,52.0,False,0.0,0.0,0.0,0.0,0.0,Arino Diossiver,,0,0.0,0892,C/36/S,False,Europa,TRAPPIST-1e,C/36/S,False,Europa,TRAPPIST-1e,C/36/S,False,Europa,TRAPPIST-1e,C/36/S,False,Europa,TRAPPIST-1e,C/36/S,False,Europa,TRAPPIST-1e
438,0897_02,Europa,True,B/36/S,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Azhab Exhaft,,0,0.0,0897,B/36/S,False,Europa,55 Cancri e,B/36/S,False,Europa,55 Cancri e,B/36/S,False,Europa,55 Cancri e,B/36/S,False,Europa,55 Cancri e,B/36/S,False,Europa,55 Cancri e
437,0897_01,Europa,True,B/36/S,55 Cancri e,42.0,False,0.0,0.0,0.0,0.0,0.0,Duhrid Exhaft,,0,0.0,0897,B/36/S,False,Europa,55 Cancri e,B/36/S,False,Europa,55 Cancri e,B/36/S,False,Europa,55 Cancri e,B/36/S,False,Europa,55 Cancri e,B/36/S,False,Europa,55 Cancri e
836,0899_01,Earth,False,F/187/P,TRAPPIST-1e,26.0,False,0.0,0.0,716.0,0.0,1.0,Evane Warrishales,True,1,717.0,0899,F/187/P,False,Earth,TRAPPIST-1e,F/187/P,False,Earth,TRAPPIST-1e,F/187/P,False,Earth,TRAPPIST-1e,F/187/P,False,Earth,TRAPPIST-1e,F/187/P,False,Earth,TRAPPIST-1e
837,0899_02,Earth,True,G/130/P,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,Allene Warrishales,False,1,0.0,0899,F/187/P,False,Earth,TRAPPIST-1e,F/187/P,False,Earth,TRAPPIST-1e,F/187/P,False,Earth,TRAPPIST-1e,F/187/P,False,Earth,TRAPPIST-1e,F/187/P,False,Earth,TRAPPIST-1e
844,0907_01,Europa,False,B/34/P,55 Cancri e,41.0,False,0.0,5738.0,7.0,9038.0,28.0,Achah Cassiding,False,1,14811.0,0907,B/34/P,False,Europa,55 Cancri e,B/34/P,False,Europa,55 Cancri e,B/34/P,False,Europa,55 Cancri e,B/34/P,False,Europa,55 Cancri e,B/34/P,False,Europa,55 Cancri e
845,0907_02,Europa,False,B/34/P,TRAPPIST-1e,28.0,False,0.0,1736.0,,145.0,634.0,Marinon Cassiding,False,1,2515.0,0907,B/34/P,False,Europa,55 Cancri e,B/34/P,False,Europa,55 Cancri e,B/34/P,False,Europa,55 Cancri e,B/34/P,False,Europa,55 Cancri e,B/34/P,False,Europa,55 Cancri e
441,0909_01,Mars,False,F/169/S,TRAPPIST-1e,14.0,False,1793.0,0.0,300.0,0.0,0.0,Rans Wala,,0,2093.0,0909,F/169/S,False,Mars,TRAPPIST-1e,F/169/S,False,Mars,TRAPPIST-1e,F/169/S,False,Mars,TRAPPIST-1e,F/169/S,False,Mars,TRAPPIST-1e,F/169/S,False,Mars,TRAPPIST-1e
442,0909_02,Mars,True,F/169/S,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Fispot Wala,,0,0.0,0909,F/169/S,False,Mars,TRAPPIST-1e,F/169/S,False,Mars,TRAPPIST-1e,F/169/S,False,Mars,TRAPPIST-1e,F/169/S,False,Mars,TRAPPIST-1e,F/169/S,False,Mars,TRAPPIST-1e
443,0909_03,Mars,True,F/169/S,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Cank Wala,,0,0.0,0909,F/169/S,False,Mars,TRAPPIST-1e,F/169/S,False,Mars,TRAPPIST-1e,F/169/S,False,Mars,TRAPPIST-1e,F/169/S,False,Mars,TRAPPIST-1e,F/169/S,False,Mars,TRAPPIST-1e
847,0911_01,Mars,False,F/189/P,TRAPPIST-1e,32.0,True,2492.0,0.0,,136.0,4.0,Angars Blate,False,1,2632.0,0911,F/189/P,True,Mars,TRAPPIST-1e,F/189/P,True,Mars,TRAPPIST-1e,F/189/P,True,Mars,TRAPPIST-1e,F/189/P,True,Mars,TRAPPIST-1e,F/189/P,True,Mars,TRAPPIST-1e
848,0911_02,,False,F/189/P,TRAPPIST-1e,74.0,False,853.0,0.0,543.0,31.0,0.0,Froops Blate,True,1,1427.0,0911,F/189/P,True,Mars,TRAPPIST-1e,F/189/P,True,Mars,TRAPPIST-1e,F/189/P,True,Mars,TRAPPIST-1e,F/189/P,True,Mars,TRAPPIST-1e,F/189/P,True,Mars,TRAPPIST-1e
856,0922_02,Europa,False,B/35/P,55 Cancri e,31.0,False,0.0,1095.0,0.0,169.0,1226.0,Achyon Obedaming,False,1,2490.0,0922,B/35/P,False,Europa,55 Cancri e,B/35/P,False,Europa,55 Cancri e,B/35/P,False,Europa,55 Cancri e,B/35/P,False,Europa,55 Cancri e,B/35/P,False,Europa,55 Cancri e
855,0922_01,Europa,True,B/35/P,55 Cancri e,33.0,False,0.0,0.0,0.0,0.0,0.0,Shaiam Obedaming,True,1,0.0,0922,B/35/P,False,Europa,55 Cancri e,B/35/P,False,Europa,55 Cancri e,B/35/P,False,Europa,55 Cancri e,B/35/P,False,Europa,55 Cancri e,B/35/P,False,Europa,55 Cancri e
857,0923_01,Europa,False,C/38/S,55 Cancri e,,False,0.0,7767.0,0.0,15.0,2453.0,Hadaron Stiviorad,True,1,10235.0,0923,C/38/S,False,Europa,55 Cancri e,C/38/S,False,Europa,55 Cancri e,C/38/S,False,Europa,55 Cancri e,C/38/S,False,Europa,55 Cancri e,C/38/S,False,Europa,55 Cancri e
858,0923_02,Europa,True,B/38/S,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Alpha Stiviorad,True,1,0.0,0923,C/38/S,False,Europa,55 Cancri e,C/38/S,False,Europa,55 Cancri e,C/38/S,False,Europa,55 Cancri e,C/38/S,False,Europa,55 Cancri e,C/38/S,False,Europa,55 Cancri e
862,0925_03,Mars,True,F/191/P,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,Almone Kraie,True,1,0.0,0925,F/191/P,False,Mars,TRAPPIST-1e,F/191/P,False,Mars,TRAPPIST-1e,F/191/P,False,Mars,TRAPPIST-1e,F/191/P,False,Mars,TRAPPIST-1e,F/191/P,False,Mars,TRAPPIST-1e
861,0925_02,Mars,True,F/191/P,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,Varkes Kraie,True,1,0.0,0925,F/191/P,False,Mars,TRAPPIST-1e,F/191/P,False,Mars,TRAPPIST-1e,F/191/P,False,Mars,TRAPPIST-1e,F/191/P,False,Mars,TRAPPIST-1e,F/191/P,False,Mars,TRAPPIST-1e
860,0925_01,Mars,False,F/191/P,TRAPPIST-1e,34.0,False,379.0,0.0,1626.0,0.0,0.0,Skix Kraie,False,1,2005.0,0925,F/191/P,False,Mars,TRAPPIST-1e,F/191/P,False,Mars,TRAPPIST-1e,F/191/P,False,Mars,TRAPPIST-1e,F/191/P,False,Mars,TRAPPIST-1e,F/191/P,False,Mars,TRAPPIST-1e
863,0926_01,Europa,False,B/39/S,55 Cancri e,30.0,False,0.0,7992.0,0.0,507.0,25.0,Minchib Asticit,True,1,8524.0,0926,B/39/S,False,Europa,55 Cancri e,B/39/S,False,Europa,55 Cancri e,B/39/S,False,Europa,55 Cancri e,B/39/S,False,Europa,55 Cancri e,B/39/S,False,Europa,55 Cancri e
864,0926_02,Europa,False,B/39/S,TRAPPIST-1e,30.0,False,0.0,760.0,234.0,2761.0,81.0,Alkeson Asticit,False,1,3836.0,0926,B/39/S,False,Europa,55 Cancri e,B/39/S,False,Europa,55 Cancri e,B/39/S,False,Europa,55 Cancri e,B/39/S,False,Europa,55 Cancri e,B/39/S,False,Europa,55 Cancri e
867,0930_01,Earth,False,F/192/P,TRAPPIST-1e,38.0,False,646.0,0.0,0.0,135.0,260.0,Arlie Sweett,False,1,1041.0,0930,F/192/P,False,Earth,TRAPPIST-1e,F/192/P,False,Earth,TRAPPIST-1e,F/192/P,False,Earth,TRAPPIST-1e,F/192/P,False,Earth,TRAPPIST-1e,F/192/P,False,Earth,TRAPPIST-1e
