index,PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,set,Expenses,FirstName,LastName,group,id,group_size,Financial,TravellerType,Cabin_y,LastName_y,HomePlanet_y,Cabin_deck,Cabin_num,Cabin_side,Cabin_Region1,Cabin_Region2,Cabin_Region3,Cabin_Region4,Cabin_Region5,Cabin_Region6,Age_group
767,1557_01,Europa,False,B/67/S,55 Cancri e,32.0,False,0.0,10711.0,0.0,189.0,20.0,Hadalm Imparmle,,0,10920.0,Hadalm,Imparmle,1557,1,1,middle,INDIVIDUAL,B/67/S,Imparmle,Europa,B,67,S,True,False,False,False,False,False,5
1471,1558_01,Earth,False,G/247/P,TRAPPIST-1e,62.0,False,877.0,15.0,0.0,0.0,1.0,Benja Mcdowns,False,1,893.0,Benja,Mcdowns,1558,1,1,poor,INDIVIDUAL,G/247/P,Mcdowns,Earth,G,247,P,True,False,False,False,False,False,7
768,1559_01,Europa,True,B/51/P,55 Cancri e,31.0,False,0.0,0.0,0.0,0.0,0.0,Alraion Assefle,,0,0.0,Alraion,Assefle,1559,1,2,poor,GROUP,B/51/P,Assefle,Europa,B,51,P,True,False,False,False,False,False,5
769,1559_02,Europa,True,B/51/P,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Suhaion Cluide,,0,0.0,Suhaion,Cluide,1559,2,2,poor,GROUP,B/51/P,Assefle,Europa,B,51,P,True,False,False,False,False,False,4
1472,1560_01,Earth,False,G/242/S,TRAPPIST-1e,38.0,False,0.0,1.0,45.0,0.0,837.0,Chary Guezaley,False,1,883.0,Chary,Guezaley,1560,1,1,poor,INDIVIDUAL,G/242/S,Guezaley,Earth,G,242,S,True,False,False,False,False,False,5
1473,1561_01,Earth,False,F/305/P,55 Cancri e,24.0,False,1030.0,0.0,0.0,0.0,1122.0,Kyley Briggins,False,1,2152.0,Kyley,Briggins,1561,1,1,rich,INDIVIDUAL,F/305/P,Briggins,Earth,F,305,P,False,True,False,False,False,False,4
1474,1562_01,Earth,False,F/306/P,TRAPPIST-1e,18.0,False,341.0,0.0,332.0,102.0,0.0,Shelle Simmonders,False,1,775.0,Shelle,Simmonders,1562,1,1,poor,INDIVIDUAL,F/306/P,Simmonders,Earth,F,306,P,False,True,False,False,False,False,3
770,1563_01,Europa,True,B/68/S,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,Acraban Inkcablel,,0,0.0,Acraban,Inkcablel,1563,1,1,poor,INDIVIDUAL,B/68/S,Inkcablel,Europa,B,68,S,True,False,False,False,False,False,4
1475,1564_01,Mars,True,F/303/S,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Weers Merie,False,1,0.0,Weers,Merie,1564,1,1,poor,INDIVIDUAL,F/303/S,Merie,Mars,F,303,S,False,True,False,False,False,False,4
1476,1565_01,Earth,False,F/304/S,PSO J318.5-22,16.0,False,0.0,1519.0,0.0,0.0,766.0,Gordo Fitzgerson,False,1,2285.0,Gordo,Fitzgerson,1565,1,1,rich,INDIVIDUAL,F/304/S,Fitzgerson,Earth,F,304,S,False,True,False,False,False,False,3
771,1566_01,Europa,True,B/52/P,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,Props Sloweber,,0,0.0,Props,Sloweber,1566,1,1,poor,INDIVIDUAL,B/52/P,Sloweber,Europa,B,52,P,True,False,False,False,False,False,5
1477,1567_01,Europa,True,B/53/P,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,Tark Replic,True,1,0.0,Tark,Replic,1567,1,1,poor,INDIVIDUAL,B/53/P,Replic,Europa,B,53,P,True,False,False,False,False,False,5
1479,1568_02,Earth,True,G/248/P,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,Samany Burchrison,True,1,0.0,Samany,Burchrison,1568,2,2,poor,FAMILY,G/248/P,Burchrison,Earth,G,248,P,True,False,False,False,False,False,3
1478,1568_01,Earth,False,,TRAPPIST-1e,22.0,False,1018.0,100.0,0.0,9.0,0.0,Idace Burchrison,False,1,1127.0,Idace,Burchrison,1568,1,2,poor,FAMILY,G/248/P,Burchrison,Earth,,-1,,True,False,False,False,False,False,4
1480,1569_01,Mars,True,F/308/P,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Tors Hac,True,1,0.0,Tors,Hac,1569,1,1,poor,INDIVIDUAL,F/308/P,Hac,Mars,F,308,P,False,True,False,False,False,False,4
772,1570_01,Earth,False,F/305/S,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,672.0,89.0,Andona Gilleranks,,0,761.0,Andona,Gilleranks,1570,1,1,poor,INDIVIDUAL,F/305/S,Gilleranks,Earth,F,305,S,False,True,False,False,False,False,5
773,1571_01,Earth,False,G/243/S,TRAPPIST-1e,24.0,False,224.0,0.0,585.0,0.0,0.0,Carly Hermane,,0,809.0,Carly,Hermane,1571,1,1,poor,INDIVIDUAL,G/243/S,Hermane,Earth,G,243,S,True,False,False,False,False,False,4
1482,1572_02,Earth,False,F/309/P,TRAPPIST-1e,25.0,False,4.0,0.0,146.0,723.0,0.0,Lynnie Pager,False,1,873.0,Lynnie,Pager,1572,2,2,poor,GROUP,G/249/P,Shephendry,Earth,F,309,P,False,True,False,False,False,False,4
1481,1572_01,Earth,False,G/249/P,TRAPPIST-1e,26.0,,758.0,17.0,11.0,0.0,0.0,Karie Shephendry,False,1,786.0,Karie,Shephendry,1572,1,2,poor,GROUP,G/249/P,Shephendry,Earth,G,249,P,True,False,False,False,False,False,4
1483,1573_01,Mars,False,D/56/S,TRAPPIST-1e,55.0,False,938.0,0.0,82.0,0.0,162.0,Lychex Butte,False,1,1182.0,Lychex,Butte,1573,1,1,poor,INDIVIDUAL,D/56/S,Butte,Mars,D,56,S,True,False,False,False,False,False,6
774,1574_01,Earth,True,G/244/S,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,Weslie Cartz,,0,0.0,Weslie,Cartz,1574,1,1,poor,INDIVIDUAL,G/244/S,Cartz,Earth,G,244,S,True,False,False,False,False,False,5
775,1575_01,Earth,True,G/245/S,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Cinda Midtt,,0,0.0,Cinda,Midtt,1575,1,1,poor,INDIVIDUAL,G/245/S,Midtt,Earth,G,245,S,True,False,False,False,False,False,3
1484,1576_01,Mars,False,E/97/P,TRAPPIST-1e,28.0,False,641.0,0.0,372.0,0.0,16.0,Oahars Hapie,False,1,1029.0,Oahars,Hapie,1576,1,1,poor,INDIVIDUAL,E/97/P,Hapie,Mars,E,97,P,True,False,False,False,False,False,4
1485,1577_01,Earth,False,F/310/P,,23.0,False,0.0,169.0,,0.0,0.0,Keitha Grahangory,True,1,169.0,Keitha,Grahangory,1577,1,1,poor,INDIVIDUAL,F/310/P,Grahangory,Earth,F,310,P,False,True,False,False,False,False,4
1486,1578_01,Earth,False,E/98/P,TRAPPIST-1e,22.0,False,0.0,24.0,0.0,176.0,783.0,Everly Garrincent,False,1,983.0,Everly,Garrincent,1578,1,1,poor,INDIVIDUAL,E/98/P,Garrincent,Earth,E,98,P,True,False,False,False,False,False,4
1487,1579_01,Earth,False,F/311/P,55 Cancri e,26.0,False,333.0,1819.0,0.0,1.0,0.0,Rankie Pughanders,True,1,2153.0,Rankie,Pughanders,1579,1,1,rich,INDIVIDUAL,F/311/P,Pughanders,Earth,F,311,P,False,True,False,False,False,False,4
1489,1580_02,Earth,False,G/246/S,TRAPPIST-1e,18.0,False,428.0,0.0,36.0,0.0,424.0,Janita Hinesh,False,1,888.0,Janita,Hinesh,1580,2,2,poor,FAMILY,G/246/S,Hinesh,Earth,G,246,S,True,False,False,False,False,False,3
1488,1580_01,Earth,False,G/246/S,TRAPPIST-1e,13.0,False,0.0,0.0,8.0,0.0,714.0,Enrie Hinesh,False,1,722.0,Enrie,Hinesh,1580,1,2,poor,FAMILY,G/246/S,Hinesh,Earth,G,246,S,True,False,False,False,False,False,3
1490,1581_01,Mars,True,F/312/P,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,Cor Che,True,1,0.0,Cor,Che,1581,1,2,poor,FAMILY,F/312/P,Che,Mars,F,312,P,False,True,False,False,False,False,5
1491,1581_02,Mars,True,,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Prabon Che,True,1,0.0,Prabon,Che,1581,2,2,poor,FAMILY,F/312/P,Che,Mars,,-1,,True,False,False,False,False,False,4
777,1582_02,Earth,False,G/250/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,,0.0,Juane Bailes,,0,0.0,Juane,Bailes,1582,2,2,poor,FAMILY,F/313/P,Bailes,Earth,G,250,P,True,False,False,False,False,False,1
776,1582_01,Earth,False,F/313/P,TRAPPIST-1e,30.0,,0.0,691.0,378.0,17.0,0.0,Estina Bailes,,0,1086.0,Estina,Bailes,1582,1,2,poor,FAMILY,F/313/P,Bailes,Earth,F,313,P,False,True,False,False,False,False,4
778,1583_01,Mars,True,F/306/S,TRAPPIST-1e,60.0,False,0.0,0.0,0.0,0.0,0.0,Gut Sam,,0,0.0,Gut,Sam,1583,1,1,poor,INDIVIDUAL,F/306/S,Sam,Mars,F,306,S,False,True,False,False,False,False,6
1492,1584_01,Earth,False,F/314/P,TRAPPIST-1e,57.0,False,433.0,0.0,0.0,371.0,0.0,Paulia Thony,False,1,804.0,Paulia,Thony,1584,1,2,poor,FAMILY,F/314/P,Thony,Earth,F,314,P,False,True,False,False,False,False,6
1493,1584_02,Earth,True,G/251/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Ronne Thony,False,1,0.0,Ronne,Thony,1584,2,2,poor,FAMILY,F/314/P,Thony,Earth,G,251,P,True,False,False,False,False,False,1
1494,1585_01,Earth,True,G/252/P,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Salley Crosarios,True,1,0.0,Salley,Crosarios,1585,1,1,poor,INDIVIDUAL,G/252/P,Crosarios,Earth,G,252,P,True,False,False,False,False,False,3
779,1586_01,Europa,False,C/59/S,TRAPPIST-1e,50.0,False,6.0,864.0,0.0,12.0,3877.0,Aldeba Brakeng,,0,4759.0,Aldeba,Brakeng,1586,1,1,rich,INDIVIDUAL,C/59/S,Brakeng,Europa,C,59,S,True,False,False,False,False,False,5
780,1587_01,Earth,True,G/247/S,PSO J318.5-22,37.0,False,0.0,0.0,0.0,0.0,0.0,Tanley Reynoldez,,0,0.0,Tanley,Reynoldez,1587,1,2,poor,FAMILY,G/247/S,Reynoldez,Earth,G,247,S,True,False,False,False,False,False,5
781,1587_02,Earth,True,G/247/S,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,Billey Reynoldez,,0,0.0,Billey,Reynoldez,1587,2,2,poor,FAMILY,G/247/S,Reynoldez,Earth,G,247,S,True,False,False,False,False,False,4
1496,1588_02,Europa,False,E/99/P,55 Cancri e,35.0,False,0.0,17394.0,0.0,724.0,0.0,Hyaduma Fullous,True,1,18118.0,Hyaduma,Fullous,1588,2,2,rich,FAMILY,E/99/P,Fullous,Europa,E,99,P,True,False,False,False,False,False,5
1495,1588_01,Europa,True,E/99/P,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Errima Fullous,True,1,0.0,Errima,Fullous,1588,1,2,poor,FAMILY,E/99/P,Fullous,Europa,E,99,P,True,False,False,False,False,False,4
782,1589_01,Mars,False,F/315/P,TRAPPIST-1e,29.0,False,633.0,0.0,584.0,0.0,0.0,Eaturs Floaf,,0,1217.0,Eaturs,Floaf,1589,1,1,poor,INDIVIDUAL,F/315/P,Floaf,Mars,F,315,P,False,True,False,False,False,False,4
1498,1590_02,Europa,False,D/57/S,55 Cancri e,33.0,False,0.0,26.0,1.0,33.0,2439.0,Ankark Crakenecal,False,1,2499.0,Ankark,Crakenecal,1590,2,2,rich,FAMILY,D/57/S,Crakenecal,Europa,D,57,S,True,False,False,False,False,False,5
1497,1590_01,Europa,False,D/57/S,TRAPPIST-1e,37.0,False,0.0,1336.0,2.0,12.0,7.0,Neutrin Crakenecal,True,1,1357.0,Neutrin,Crakenecal,1590,1,2,poor,FAMILY,D/57/S,Crakenecal,Europa,D,57,S,True,False,False,False,False,False,5
783,1591_01,Europa,False,B/69/S,TRAPPIST-1e,,False,172.0,1.0,0.0,8999.0,20.0,Medi Curewhead,,0,9192.0,Medi,Curewhead,1591,1,2,middle,FAMILY,B/69/S,Curewhead,Europa,B,69,S,True,False,False,False,False,False,0
784,1591_02,Europa,False,B/69/S,TRAPPIST-1e,22.0,False,0.0,6158.0,0.0,122.0,578.0,Bellum Curewhead,,0,6858.0,Bellum,Curewhead,1591,2,2,middle,FAMILY,B/69/S,Curewhead,Europa,B,69,S,True,False,False,False,False,False,4
1500,1592_02,Europa,False,C/60/S,55 Cancri e,47.0,False,16.0,2127.0,1487.0,0.0,196.0,Arid Idivent,True,1,3826.0,Arid,Idivent,1592,2,2,rich,FAMILY,C/60/S,Idivent,Europa,C,60,S,True,False,False,False,False,False,5
1499,1592_01,Europa,False,C/60/S,TRAPPIST-1e,35.0,False,305.0,3621.0,0.0,320.0,341.0,Ankabih Idivent,True,1,4587.0,Ankabih,Idivent,1592,1,2,rich,FAMILY,C/60/S,Idivent,Europa,C,60,S,True,False,False,False,False,False,5
1501,1593_01,Earth,False,E/114/S,TRAPPIST-1e,23.0,False,5.0,51.0,0.0,732.0,0.0,Gwendy Savaraldez,False,1,788.0,Gwendy,Savaraldez,1593,1,1,poor,INDIVIDUAL,E/114/S,Savaraldez,Earth,E,114,S,True,False,False,False,False,False,4
1502,1594_01,Earth,False,G/253/P,TRAPPIST-1e,,False,0.0,3.0,0.0,2.0,923.0,Lis Delazarson,True,1,928.0,Lis,Delazarson,1594,1,1,poor,INDIVIDUAL,G/253/P,Delazarson,Earth,G,253,P,True,False,False,False,False,False,0
1503,1595_01,Europa,False,C/57/P,55 Cancri e,27.0,False,0.0,4342.0,0.0,,36.0,Pharmus Reming,True,1,4378.0,Pharmus,Reming,1595,1,1,rich,INDIVIDUAL,C/57/P,Reming,Europa,C,57,P,True,False,False,False,False,False,4
1504,1596_01,Europa,True,B/54/P,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Izarfik Replipent,True,1,0.0,Izarfik,Replipent,1596,1,1,poor,INDIVIDUAL,B/54/P,Replipent,Europa,B,54,P,True,False,False,False,False,False,4
1505,1597_01,Earth,True,G/254/P,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Thewis Hahnstonsen,True,1,0.0,Thewis,Hahnstonsen,1597,1,1,poor,INDIVIDUAL,G/254/P,Hahnstonsen,Earth,G,254,P,True,False,False,False,False,False,5
786,1598_02,Mars,False,E/100/P,TRAPPIST-1e,,False,1507.0,0.0,8017.0,0.0,0.0,Jumars Banie,,0,9524.0,Jumars,Banie,1598,2,2,middle,FAMILY,F/316/P,Banie,Mars,E,100,P,True,False,False,False,False,False,0
785,1598_01,Mars,False,F/316/P,TRAPPIST-1e,,False,201.0,1276.0,1121.0,0.0,0.0,Railes Banie,,0,2598.0,Railes,Banie,1598,1,2,rich,FAMILY,F/316/P,Banie,Mars,F,316,P,False,True,False,False,False,False,0
1506,1599_01,Europa,True,C/58/P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Giedion Drelcate,True,1,0.0,Giedion,Drelcate,1599,1,2,poor,FAMILY,C/58/P,Drelcate,Europa,C,58,P,True,False,False,False,False,False,3
1507,1599_02,Europa,True,C/58/P,55 Cancri e,53.0,False,0.0,0.0,0.0,0.0,0.0,Enifak Drelcate,True,1,0.0,Enifak,Drelcate,1599,2,2,poor,FAMILY,C/58/P,Drelcate,Europa,C,58,P,True,False,False,False,False,False,6
787,1600_01,Earth,False,E/115/S,TRAPPIST-1e,14.0,False,98.0,0.0,0.0,251.0,442.0,Toddie Starkers,,0,791.0,Toddie,Starkers,1600,1,1,poor,INDIVIDUAL,E/115/S,Starkers,Earth,E,115,S,True,False,False,False,False,False,3
1508,1601_01,Earth,False,G/255/P,TRAPPIST-1e,37.0,False,22.0,5.0,0.0,747.0,0.0,Elenna Mulley,False,1,774.0,Elenna,Mulley,1601,1,1,poor,INDIVIDUAL,G/255/P,Mulley,Earth,G,255,P,True,False,False,False,False,False,5
1509,1602_01,Earth,False,F/307/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,2681.0,55.0,Vina Chardsons,False,1,2736.0,Vina,Chardsons,1602,1,1,rich,INDIVIDUAL,F/307/S,Chardsons,Earth,F,307,S,False,True,False,False,False,False,3
1512,1603_03,Earth,False,G/256/P,55 Cancri e,7.0,False,0.0,0.0,0.0,0.0,0.0,Dessie Carreralend,True,1,0.0,Dessie,Carreralend,1603,3,3,poor,FAMILY,F/317/P,Carreralend,Earth,G,256,P,True,False,False,False,False,False,2
1510,1603_01,Earth,False,F/317/P,TRAPPIST-1e,42.0,False,0.0,594.0,0.0,0.0,119.0,Tyle Carreralend,False,1,713.0,Tyle,Carreralend,1603,1,3,poor,FAMILY,F/317/P,Carreralend,Earth,F,317,P,False,True,False,False,False,False,5
1511,1603_02,Earth,True,G/256/P,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,Card Carreralend,True,1,0.0,Card,Carreralend,1603,2,3,poor,FAMILY,F/317/P,Carreralend,Earth,G,256,P,True,False,False,False,False,False,2
1513,1604_01,Earth,False,G/257/P,TRAPPIST-1e,24.0,False,2.0,3.0,0.0,616.0,161.0,Dellie Rostarks,False,1,782.0,Dellie,Rostarks,1604,1,1,poor,INDIVIDUAL,G/257/P,Rostarks,Earth,G,257,P,True,False,False,False,False,False,4
788,1605_01,Earth,False,F/318/P,TRAPPIST-1e,,False,0.0,0.0,406.0,298.0,12.0,Mollen Lewintos,,0,716.0,Mollen,Lewintos,1605,1,1,poor,INDIVIDUAL,F/318/P,Lewintos,Earth,F,318,P,False,True,False,False,False,False,0
1514,1606_01,Europa,False,E/116/S,TRAPPIST-1e,20.0,False,13.0,817.0,0.0,1435.0,22.0,Furuson Oilloody,True,1,2287.0,Furuson,Oilloody,1606,1,1,rich,INDIVIDUAL,E/116/S,Oilloody,Europa,E,116,S,True,False,False,False,False,False,3
789,1607_01,Earth,True,G/258/P,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,Karia Moodsey,,0,0.0,Karia,Moodsey,1607,1,1,poor,INDIVIDUAL,G/258/P,Moodsey,Earth,G,258,P,True,False,False,False,False,False,3
1515,1608_01,Earth,False,F/319/P,TRAPPIST-1e,24.0,False,1158.0,193.0,798.0,2.0,0.0,Glena Dicksons,False,1,2151.0,Glena,Dicksons,1608,1,1,rich,INDIVIDUAL,F/319/P,Dicksons,Earth,F,319,P,False,True,False,False,False,False,4
790,1609_01,Mars,False,E/117/S,TRAPPIST-1e,19.0,False,1022.0,0.0,0.0,0.0,0.0,Guakes Shake,,0,1022.0,Guakes,Shake,1609,1,1,poor,INDIVIDUAL,E/117/S,Shake,Mars,E,117,S,True,False,False,False,False,False,3
791,1610_01,Mars,False,D/52/P,55 Cancri e,14.0,False,110.0,0.0,2768.0,68.0,135.0,Allots Casty,,0,3081.0,Allots,Casty,1610,1,1,rich,INDIVIDUAL,D/52/P,Casty,Mars,D,52,P,True,False,False,False,False,False,3
1516,1611_01,Earth,False,G/248/S,TRAPPIST-1e,42.0,False,0.0,865.0,0.0,0.0,44.0,Lorey Torrez,True,1,909.0,Lorey,Torrez,1611,1,1,poor,INDIVIDUAL,G/248/S,Torrez,Earth,G,248,S,True,False,False,False,False,False,5
1517,1612_01,Europa,False,E/101/P,TRAPPIST-1e,49.0,False,0.0,3750.0,0.0,2.0,341.0,Furuson Entenedy,True,1,4093.0,Furuson,Entenedy,1612,1,2,rich,FAMILY,E/101/P,Entenedy,Europa,E,101,P,True,False,False,False,False,False,5
1518,1612_02,Europa,True,E/101/P,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,Arraid Entenedy,True,1,0.0,Arraid,Entenedy,1612,2,2,poor,FAMILY,E/101/P,Entenedy,Europa,E,101,P,True,False,False,False,False,False,5
1519,1613_01,Earth,False,,55 Cancri e,16.0,False,825.0,9.0,0.0,0.0,42.0,Judya Josey,False,1,876.0,Judya,Josey,1613,1,1,poor,INDIVIDUAL,,Josey,Earth,,-1,,True,False,False,False,False,False,3
1520,1614_01,Mars,False,F/321/P,TRAPPIST-1e,26.0,True,432.0,0.0,965.0,35.0,0.0,Duckes Conie,False,1,1432.0,Duckes,Conie,1614,1,1,poor,INDIVIDUAL,F/321/P,Conie,Mars,F,321,P,False,True,False,False,False,False,4
1521,1615_01,Earth,False,F/322/P,TRAPPIST-1e,24.0,False,0.0,0.0,6.0,685.0,0.0,Kencey Lopelases,False,1,691.0,Kencey,Lopelases,1615,1,3,poor,FAMILY,F/322/P,Lopelases,Earth,F,322,P,False,True,False,False,False,False,4
1522,1615_02,Earth,True,G/259/P,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,Therta Harperez,True,1,0.0,Therta,Harperez,1615,2,3,poor,GROUP,F/322/P,Lopelases,Earth,G,259,P,True,False,False,False,False,False,5
1523,1615_03,Earth,False,G/259/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Terina Lopelases,True,1,0.0,Terina,Lopelases,1615,3,3,poor,FAMILY,F/322/P,Lopelases,Earth,G,259,P,True,False,False,False,False,False,1
792,1616_01,Earth,True,G/260/P,,69.0,False,0.0,0.0,0.0,0.0,0.0,Inette Mckinsond,,0,0.0,Inette,Mckinsond,1616,1,1,poor,INDIVIDUAL,G/260/P,Mckinsond,Earth,G,260,P,True,False,False,False,False,False,7
1524,1617_01,Mars,False,D/53/P,PSO J318.5-22,37.0,False,295.0,1575.0,19.0,515.0,0.0,Ots Blan,False,1,2404.0,Ots,Blan,1617,1,1,rich,INDIVIDUAL,D/53/P,Blan,Mars,D,53,P,True,False,False,False,False,False,5
793,1618_01,Europa,False,C/61/S,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,886.0,14268.0,Genifi Camaxler,,0,15154.0,Genifi,Camaxler,1618,1,1,rich,INDIVIDUAL,C/61/S,Camaxler,Europa,C,61,S,True,False,False,False,False,False,4
1525,1619_01,Earth,True,G/249/S,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,Vanard Hinglendez,True,1,0.0,Vanard,Hinglendez,1619,1,1,poor,INDIVIDUAL,G/249/S,Hinglendez,Earth,G,249,S,True,False,False,False,False,False,5
794,1620_01,Europa,False,B/70/S,55 Cancri e,25.0,,0.0,1105.0,0.0,1632.0,8003.0,Bram Unciate,,0,10740.0,Bram,Unciate,1620,1,1,middle,INDIVIDUAL,B/70/S,Unciate,Europa,B,70,S,True,False,False,False,False,False,4
1527,1621_02,Earth,False,F/308/S,PSO J318.5-22,25.0,False,172.0,129.0,41.0,0.0,341.0,Valex Dukertyler,False,1,683.0,Valex,Dukertyler,1621,2,2,poor,FAMILY,F/308/S,Dukertyler,Earth,F,308,S,False,True,False,False,False,False,4
1526,1621_01,Earth,False,F/308/S,55 Cancri e,25.0,False,553.0,0.0,1.0,239.0,8.0,Jeane Dukertyler,True,1,801.0,Jeane,Dukertyler,1621,1,2,poor,FAMILY,F/308/S,Dukertyler,Earth,F,308,S,False,True,False,False,False,False,4
1528,1622_01,Mars,True,F/323/P,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Jayrin Sau,True,1,0.0,Jayrin,Sau,1622,1,1,poor,INDIVIDUAL,F/323/P,Sau,Mars,F,323,P,False,True,False,False,False,False,5
795,1623_01,Mars,False,D/58/S,,36.0,,17.0,0.0,571.0,3.0,591.0,Razzle Dun,,0,1182.0,Razzle,Dun,1623,1,1,poor,INDIVIDUAL,D/58/S,Dun,Mars,D,58,S,True,False,False,False,False,False,5
1531,1624_03,Earth,True,G/250/S,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,,Eristy Barbes,True,1,0.0,Eristy,Barbes,1624,3,3,poor,FAMILY,G/250/S,Barbes,Earth,G,250,S,True,False,False,False,False,False,2
1529,1624_01,Earth,True,G/250/S,PSO J318.5-22,0.0,False,0.0,0.0,0.0,0.0,0.0,Joanry Barbes,True,1,0.0,Joanry,Barbes,1624,1,3,poor,FAMILY,G/250/S,Barbes,Earth,G,250,S,True,False,False,False,False,False,1
1530,1624_02,Earth,False,G/250/S,55 Cancri e,46.0,False,612.0,0.0,62.0,0.0,0.0,Dorice Barbes,True,1,674.0,Dorice,Barbes,1624,2,3,poor,FAMILY,G/250/S,Barbes,Earth,G,250,S,True,False,False,False,False,False,5
1532,1625_01,Europa,True,C/59/P,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,Weznif Patimonne,True,1,0.0,Weznif,Patimonne,1625,1,2,poor,FAMILY,C/59/P,Patimonne,Europa,C,59,P,True,False,False,False,False,False,3
1533,1625_02,Europa,False,C/59/P,TRAPPIST-1e,29.0,False,0.0,930.0,0.0,2113.0,98.0,Dabik Patimonne,False,1,3141.0,Dabik,Patimonne,1625,2,2,rich,FAMILY,C/59/P,Patimonne,Europa,C,59,P,True,False,False,False,False,False,4
1534,1626_01,Earth,False,F/324/P,TRAPPIST-1e,19.0,False,,9.0,0.0,0.0,1.0,Raceky Logannon,False,1,10.0,Raceky,Logannon,1626,1,1,poor,INDIVIDUAL,F/324/P,Logannon,Earth,F,324,P,False,True,False,False,False,False,3
796,1627_01,Earth,True,G/251/S,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,Doray Fryersonis,,0,0.0,Doray,Fryersonis,1627,1,1,poor,INDIVIDUAL,G/251/S,Fryersonis,Earth,G,251,S,True,False,False,False,False,False,5
1535,1628_01,Europa,True,B/71/S,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,Zauri Foraud,True,1,0.0,Zauri,Foraud,1628,1,1,poor,INDIVIDUAL,B/71/S,Foraud,Europa,B,71,S,True,False,False,False,False,False,5
797,1629_01,Europa,False,B/72/S,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Genubih Unicting,,0,0.0,Genubih,Unicting,1629,1,6,poor,GROUP,B/72/S,Unicting,Europa,B,72,S,True,False,False,False,False,False,2
798,1629_02,Europa,False,B/72/S,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Weznif Ineysive,,0,0.0,Weznif,Ineysive,1629,2,6,poor,FAMILY,B/72/S,Unicting,Europa,B,72,S,True,False,False,False,False,False,2
799,1629_03,Europa,True,B/72/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,,,0,0.0,,Unicting,1629,3,6,poor,GROUP,B/72/S,Unicting,Europa,B,72,S,True,False,False,False,False,False,4
801,1629_05,Europa,True,B/72/S,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Alballa Ineysive,,0,0.0,Alballa,Ineysive,1629,5,6,poor,FAMILY,B/72/S,Unicting,Europa,B,72,S,True,False,False,False,False,False,4
802,1629_06,Europa,True,B/72/S,55 Cancri e,44.0,False,0.0,0.0,0.0,0.0,0.0,Hekaton Ineysive,,0,0.0,Hekaton,Ineysive,1629,6,6,poor,FAMILY,B/72/S,Unicting,Europa,B,72,S,True,False,False,False,False,False,5
800,1629_04,Europa,True,B/72/S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Mizaron Ineysive,,0,0.0,Mizaron,Ineysive,1629,4,6,poor,FAMILY,B/72/S,Unicting,Europa,B,72,S,True,False,False,False,False,False,4
